Level of education,Country,Year,percentage,income,lead_data,diff,status
secondary,Bhutan,2017,87.86759995807176,LM,90.09467973191806,2,Improving
secondary,Brazil,2014,101.38852581460267,UM,100.60816658831241,-1,Worsening
secondary,Brazil,2015,100.60816658831241,UM,102.06326029590016,1,Improving
secondary,Brazil,2016,102.06326029590016,UM,101.31378658813588,-1,Worsening
secondary,Brazil,2017,101.31378658813588,UM,105.00910704147132,4,Improving
secondary,British Virgin Islands,2015,93.06703397612488,H,92.3286427598729,-1,Worsening
secondary,Brunei Darussalam,2014,99.5915464336517,H,96.41472472758437,-3,Worsening
secondary,Brunei Darussalam,2015,96.41472472758437,H,94.05417672422686,-2,Worsening
secondary,Brunei Darussalam,2016,94.05417672422686,H,92.93731580377485,-1,Worsening
secondary,Brunei Darussalam,2017,92.93731580377485,H,93.48277909738717,1,Improving
secondary,Brunei Darussalam,2018,93.48277909738717,H,92.09572310215356,-1,Worsening
secondary,Bulgaria,2014,104.1487788087339,UM,102.27227296647887,-2,Worsening
secondary,Bulgaria,2015,102.27227296647887,UM,99.67707938976599,-3,Worsening
secondary,Bulgaria,2016,99.67707938976599,UM,98.1834725114746,-1,Worsening
secondary,Bulgaria,2017,98.1834725114746,UM,96.82091497064714,-1,Worsening
secondary,Burkina Faso,2014,30.354029267842435,L,33.71873016006051,3,Improving
secondary,Burkina Faso,2015,33.71873016006051,L,35.787148643273994,2,Improving
secondary,Burkina Faso,2016,35.787148643273994,L,38.11724649981569,2,Improving
secondary,Burkina Faso,2017,38.11724649981569,L,40.70973103440605,3,Improving
secondary,Burkina Faso,2018,40.70973103440605,L,41.311096665053796,1,Improving
secondary,Burundi,2014,39.411264724124926,L,44.346933202833696,5,Improving
secondary,Burundi,2015,44.346933202833696,L,47.478171148174965,3,Improving
secondary,Burundi,2016,47.478171148174965,L,49.25442546031896,2,Improving
secondary,Burundi,2017,49.25442546031896,L,48.465016539098485,-1,Worsening
secondary,Burundi,2018,48.465016539098485,L,45.09124773423534,-3,Worsening
secondary,Cameroon,2014,57.51035075092725,LM,59.03208590887862,2,Improving
secondary,Cameroon,2015,59.03208590887862,LM,60.058161939036104,1,Improving
secondary,Canada,2014,109.33310270476366,H,110.35653472940523,1,Improving
secondary,Canada,2015,110.35653472940523,H,112.51428298763035,2,Improving
secondary,Canada,2016,112.51428298763035,H,113.76285777504103,1,Improving
secondary,Canada,2017,113.76285777504103,H,114.12350987326532,0,Stagnant
secondary,Cabo Verde,2014,95.14743773260807,LM,94.72111875464265,-0,Stagnant
secondary,Cabo Verde,2015,94.72111875464265,LM,93.68711457319053,-1,Worsening
secondary,Cabo Verde,2016,93.68711457319053,LM,92.64199232207895,-1,Worsening
secondary,Cabo Verde,2017,92.64199232207895,LM,88.15511202167735,-4,Worsening
secondary,Central African Republic,2016,15.039438312407096,L,17.13537723711248,2,Improving
secondary,Chad,2014,23.039661024011103,L,22.415062631401035,-1,Worsening
secondary,Chad,2015,22.415062631401035,L,22.556598890194696,0,Stagnant
secondary,Chad,2016,22.556598890194696,L,20.68069948477091,-2,Worsening
secondary,Chad,2017,20.68069948477091,L,20.210275853300473,-0,Stagnant
secondary,Chad,2018,20.210275853300473,L,20.55504449421183,0,Stagnant
secondary,Chile,2014,100.68209399752106,H,101.78092578916397,1,Improving
secondary,Chile,2015,101.78092578916397,H,101.77752591061287,-0,Stagnant
secondary,Chile,2016,101.77752591061287,H,101.83142334070368,0,Stagnant
secondary,Chile,2017,101.83142334070368,H,102.36754518168509,1,Improving
secondary,China,2014,84.84398869513258,UM,83.65405601678482,-1,Worsening
secondary,China,2015,83.65405601678482,UM,82.7228980816491,-1,Worsening
secondary,China,2016,82.7228980816491,UM,83.17728851907566,0,Stagnant
secondary,China,2017,83.17728851907566,UM,84.76511869222368,2,Improving
secondary,China,2018,84.76511869222368,UM,86.87145541053263,2,Improving
secondary,Colombia,2014,94.98766901612817,UM,94.71927097606454,-0,Stagnant
secondary,Colombia,2015,94.71927097606454,UM,95.01462874907615,0,Stagnant
secondary,Colombia,2016,95.01462874907615,UM,95.73023412147428,1,Improving
secondary,Colombia,2017,95.73023412147428,UM,97.50623390959623,2,Improving
secondary,Colombia,2018,97.50623390959623,UM,100.80630884298583,3,Improving
secondary,Comoros,2017,55.51028806584362,L,59.46885944384371,4,Improving
secondary,Costa Rica,2014,120.12721762984732,UM,122.78658303965169,3,Improving
secondary,Costa Rica,2015,122.78658303965169,UM,125.81615844210916,3,Improving
secondary,Costa Rica,2016,125.81615844210916,UM,128.92962430814288,3,Improving
secondary,Costa Rica,2017,128.92962430814288,UM,132.81692770228287,4,Improving
secondary,Costa Rica,2018,132.81692770228287,UM,141.36398037841627,9,Improving
secondary,Côte d'Ivoire,2014,38.9374003135063,LM,42.45389065986483,4,Improving
secondary,Côte d'Ivoire,2015,42.45389065986483,LM,45.03581271527392,3,Improving
secondary,Côte d'Ivoire,2016,45.03581271527392,LM,48.44684940547911,3,Improving
secondary,Côte d'Ivoire,2017,48.44684940547911,LM,51.02666238885462,3,Improving
secondary,Côte d'Ivoire,2018,51.02666238885462,LM,54.612993575844904,4,Improving
secondary,Croatia,2014,98.70237857285629,H,98.65386722173533,-0,Stagnant
secondary,Croatia,2015,98.65386722173533,H,98.87111440979255,0,Stagnant
secondary,Croatia,2016,98.87111440979255,UM,99.40242365033447,1,Improving
secondary,Croatia,2017,99.40242365033447,H,100.07977242282395,1,Improving
secondary,Cuba,2014,97.00200574973805,UM,97.89114992483647,1,Improving
secondary,Cuba,2015,97.89114992483647,UM,100.11455377912432,2,Improving
secondary,Cuba,2016,100.11455377912432,UM,101.30916840113058,1,Improving
secondary,Cuba,2017,101.30916840113058,UM,101.13723529703593,-0,Stagnant
secondary,Cuba,2018,101.13723529703593,UM,100.33962146438849,-1,Worsening
secondary,Cyprus,2014,99.41673166265387,H,99.7783130847647,0,Stagnant
secondary,Cyprus,2015,99.7783130847647,H,99.11931110557592,-1,Worsening
secondary,Cyprus,2016,99.11931110557592,H,100.33255192716568,1,Improving
secondary,Cyprus,2017,100.33255192716568,H,100.25352472322031,-0,Stagnant
secondary,Denmark,2014,129.32817382287965,H,130.2518575020482,1,Improving
secondary,Denmark,2015,130.2518575020482,H,129.1194867912271,-1,Worsening
secondary,Denmark,2016,129.1194867912271,H,129.07747597077582,-0,Stagnant
secondary,Denmark,2017,129.07747597077582,H,129.74553855998124,1,Improving
secondary,Djibouti,2014,46.17198280960454,LM,46.76042387271241,1,Improving
secondary,Djibouti,2015,46.76042387271241,LM,48.113052011776254,1,Improving
secondary,Djibouti,2016,48.113052011776254,LM,47.848577659850875,-0,Stagnant
secondary,Djibouti,2017,47.848577659850875,LM,51.45777546071392,4,Improving
secondary,Djibouti,2018,51.45777546071392,LM,51.97054692893018,1,Improving
secondary,Dominica,2014,90.72412688240948,UM,94.25423728813558,4,Improving
secondary,Dominican Republic,2014,80.14461129259254,UM,79.97902201999534,-0,Stagnant
secondary,Dominican Republic,2015,79.97902201999534,UM,79.88293461555993,-0,Stagnant
secondary,Dominican Republic,2016,79.88293461555993,UM,79.73946665424964,-0,Stagnant
secondary,Dominican Republic,2017,79.73946665424964,UM,79.93869183309863,0,Stagnant
secondary,Dominican Republic,2018,79.93869183309863,UM,81.59329482356145,2,Improving
secondary,Ecuador,2014,104.86149879115811,UM,104.03105933478585,-1,Worsening
secondary,Ecuador,2015,104.03105933478585,UM,103.75012501492114,-0,Stagnant
secondary,Ecuador,2016,103.75012501492114,UM,102.19831138673004,-2,Worsening
secondary,Ecuador,2017,102.19831138673004,UM,101.43564582076547,-1,Worsening
secondary,El Salvador,2014,76.89572832948072,LM,75.33539770558335,-2,Worsening
secondary,El Salvador,2015,75.33539770558335,LM,73.962726300447585,-1,Worsening
secondary,El Salvador,2016,73.962726300447585,LM,71.49816743234982,-2,Worsening
secondary,El Salvador,2017,71.49816743234982,LM,71.6617891540607,0,Stagnant
secondary,Eritrea,2014,58.950713616888464,L,51.82041649274153,-7,Worsening
secondary,Eritrea,2017,47.49212540236746,L,47.69711477703763,0,Stagnant
secondary,Estonia,2014,108.40990087983072,H,111.04143209383864,3,Improving
secondary,Estonia,2015,111.04143209383864,H,115.0141236862104,4,Improving
secondary,Estonia,2016,115.0141236862104,H,116.8747458229648,2,Improving
secondary,Estonia,2017,116.8747458229648,H,116.65174108630455,-0,Stagnant
secondary,Eswatini,2014,73.84237987104221,LM,76.0350463047031,2,Improving
secondary,Eswatini,2015,76.0350463047031,LM,82.41221327569673,6,Improving
secondary,Finland,2014,146.42756822650625,H,150.01986127662175,4,Improving
secondary,Finland,2015,150.01986127662175,H,152.16285847976954,2,Improving
secondary,Finland,2016,152.16285847976954,H,153.96357702201925,2,Improving
secondary,Finland,2017,153.96357702201925,H,154.8202396804261,1,Improving
secondary,France,2014,103.4258347377726,H,103.39603768240522,-0,Stagnant
secondary,France,2015,103.39603768240522,H,103.3081007275823,-0,Stagnant
secondary,France,2016,103.3081007275823,H,103.75608065200072,0,Stagnant
secondary,France,2017,103.75608065200072,H,104.13855723466425,0,Stagnant
secondary,Georgia,2014,97.45314802388084,LM,99.35390677235851,2,Improving
secondary,Georgia,2015,99.35390677235851,UM,100.90735364374702,2,Improving
secondary,Georgia,2016,100.90735364374702,LM,103.38105871535532,2,Improving
secondary,Georgia,2017,103.38105871535532,LM,105.97872300221086,3,Improving
secondary,Georgia,2018,105.97872300221086,UM,106.29635195551714,0,Stagnant
secondary,Germany,2014,99.71071662777605,H,98.82264059090052,-1,Worsening
secondary,Germany,2015,98.82264059090052,H,98.81200319409773,-0,Stagnant
secondary,Germany,2016,98.81200319409773,H,98.40927995875853,-0,Stagnant
secondary,Germany,2017,98.40927995875853,H,97.59349558098825,-1,Worsening
secondary,Ghana,2014,64.0638214429213,LM,67.90667158070076,4,Improving
secondary,Ghana,2015,67.90667158070076,LM,68.90294147982505,1,Improving
secondary,Ghana,2016,68.90294147982505,LM,69.00922110939554,0,Stagnant
secondary,Ghana,2017,69.00922110939554,LM,71.31968910881858,2,Improving
secondary,Ghana,2018,71.31968910881858,LM,74.67949339185125,3,Improving
secondary,Gibraltar,2016,110.58451816745657,H,117.4721189591078,7,Improving
secondary,Greece,2014,102.28946356543547,H,102.20040340986196,-0,Stagnant
secondary,Greece,2015,102.20040340986196,H,102.95685095761561,1,Improving
secondary,Greece,2016,102.95685095761561,H,104.4962703207665,2,Improving
secondary,Greece,2017,104.4962703207665,H,104.87790330833535,0,Stagnant
secondary,Grenada,2014,112.11423307231692,UM,111.75270108043219,-0,Stagnant
secondary,Grenada,2015,111.75270108043219,UM,115.18685728618007,3,Improving
secondary,Grenada,2016,115.18685728618007,UM,114.45970458668049,-1,Worsening
secondary,Grenada,2017,114.45970458668049,UM,120.11834319526626,6,Improving
secondary,Guatemala,2014,52.61470184111554,LM,54.197339888004635,2,Improving
secondary,Guatemala,2015,54.197339888004635,LM,53.43598808225052,-1,Worsening
secondary,Guatemala,2016,53.43598808225052,LM,52.835099082560866,-1,Worsening
secondary,Guatemala,2017,52.835099082560866,UM,52.722429751959595,-0,Stagnant
secondary,Guatemala,2018,52.722429751959595,UM,51.14958320707136,-2,Worsening
secondary,Honduras,2014,49.48023686702015,LM,50.71452201379898,1,Improving
secondary,Honduras,2015,50.71452201379898,LM,51.82078374317266,1,Improving
secondary,Honduras,2016,51.82078374317266,LM,52.178906846764036,0,Stagnant
secondary,Hungary,2014,104.18991122431255,H,103.03062029562102,-1,Worsening
secondary,Hungary,2015,103.03062029562102,H,102.71395459596762,-0,Stagnant
secondary,Hungary,2016,102.71395459596762,H,103.48996177929368,1,Improving
secondary,Hungary,2017,103.48996177929368,H,103.92116289232195,0,Stagnant
secondary,Iceland,2014,118.6156763590392,H,119.07888353439633,0,Stagnant
secondary,Iceland,2015,119.07888353439633,H,117.62900884254984,-1,Worsening
secondary,Iceland,2016,117.62900884254984,H,117.51671122994651,-0,Stagnant
secondary,Iceland,2017,117.51671122994651,H,117.97994029049678,0,Stagnant
secondary,India,2014,74.14153241067646,LM,73.86563272541545,-0,Stagnant
secondary,India,2015,73.86563272541545,LM,75.09179772761807,1,Improving
secondary,India,2016,75.09179772761807,LM,73.47687694134763,-2,Worsening
secondary,India,2017,73.47687694134763,LM,74.37950522951652,1,Improving
secondary,India,2018,74.37950522951652,LM,73.79297236404756,-1,Worsening
secondary,Indonesia,2014,82.68237958363828,LM,86.12274546640796,3,Improving
secondary,Indonesia,2015,86.12274546640796,LM,84.95211676870534,-1,Worsening
secondary,Indonesia,2016,84.95211676870534,LM,87.05922179316795,2,Improving
secondary,Indonesia,2017,87.05922179316795,LM,88.91016696427717,2,Improving
secondary,Ireland,2014,116.73910127431255,H,116.9898701358675,0,Stagnant
secondary,Ireland,2015,116.9898701358675,H,117.02871702871703,0,Stagnant
secondary,Ireland,2016,117.02871702871703,H,125.30712373748668,8,Improving
secondary,Ireland,2017,125.30712373748668,H,154.9082856359839,30,Improving
secondary,Israel,2014,103.02335349349636,H,103.65975119081273,1,Improving
secondary,Israel,2015,103.65975119081273,H,105.2330771493042,2,Improving
secondary,Israel,2016,105.2330771493042,H,105.08455884238765,-0,Stagnant
secondary,Israel,2017,105.08455884238765,H,105.557055310689,0,Stagnant
secondary,Italy,2014,102.28106290589436,H,102.2562675578869,-0,Stagnant
secondary,Italy,2015,102.2562675578869,H,101.66235353038861,-1,Worsening
secondary,Italy,2016,101.66235353038861,H,101.27040540124203,-0,Stagnant
secondary,Italy,2017,101.27040540124203,H,101.35310006084988,0,Stagnant
secondary,Jamaica,2014,82.19751337104513,UM,80.90864316355803,-1,Worsening
secondary,Jamaica,2015,80.90864316355803,UM,83.77692254190528,3,Improving
secondary,Jamaica,2016,83.77692254190528,UM,81.4277791299421,-2,Worsening
secondary,Jamaica,2017,81.4277791299421,UM,82.28867070663969,1,Improving
secondary,Jamaica,2018,82.28867070663969,UM,85.35463049343184,3,Improving
secondary,Jordan,2017,62.63221389434042,UM,63.1165337857438,0,Stagnant
secondary,Jordan,2018,63.1165337857438,UM,65.19398087042839,2,Improving
secondary,Kazakhstan,2014,106.5911831874984,UM,110.30127236290619,4,Improving
secondary,Kazakhstan,2015,110.30127236290619,UM,113.2500188409572,3,Improving
secondary,Kazakhstan,2016,113.2500188409572,UM,114.19742521424794,1,Improving
secondary,Kazakhstan,2017,114.19742521424794,UM,114.2437112054884,0,Stagnant
secondary,Kazakhstan,2018,114.2437112054884,UM,113.22752503482442,-1,Worsening
secondary,Kuwait,2014,93.8904864725022,H,97.82772045058525,4,Improving
secondary,Latvia,2014,113.7069320264861,H,112.35664535826734,-1,Worsening
secondary,Latvia,2015,112.35664535826734,H,111.29681124521018,-1,Worsening
secondary,Latvia,2016,111.29681124521018,H,110.72324848576334,-1,Worsening
secondary,Latvia,2017,110.72324848576334,H,109.15569614364796,-2,Worsening
secondary,Lesotho,2014,60.21677597514671,LM,60.67608861726509,0,Stagnant
secondary,Lesotho,2015,60.67608861726509,LM,58.51933982841355,-2,Worsening
secondary,Lesotho,2016,58.51933982841355,LM,62.01392958879091,3,Improving
secondary,Liberia,2014,38.57372568771928,L,37.90350340715787,-1,Worsening
secondary,Liechtenstein,2014,115.55783009211873,H,116.12343966712899,1,Improving
secondary,Liechtenstein,2015,116.12343966712899,H,116.02836879432623,-0,Stagnant
secondary,Liechtenstein,2016,116.02836879432623,H,117.0943259848211,1,Improving
secondary,Liechtenstein,2017,117.0943259848211,H,112.0101596516691,-5,Worsening
secondary,Lithuania,2014,108.18478269349289,H,107.67292613392343,-1,Worsening
secondary,Lithuania,2015,107.67292613392343,H,107.42977046933882,-0,Stagnant
secondary,Lithuania,2016,107.42977046933882,H,108.40176202006843,1,Improving
secondary,Lithuania,2017,108.40176202006843,H,108.23794481092632,-0,Stagnant
secondary,Luxembourg,2014,102.70838811464633,H,102.3193577163247,-0,Stagnant
secondary,Luxembourg,2015,102.3193577163247,H,103.66516033718607,1,Improving
secondary,Luxembourg,2016,103.66516033718607,H,103.65504934316614,-0,Stagnant
secondary,Luxembourg,2017,103.65504934316614,H,104.30047711761057,1,Improving
secondary,Madagascar,2014,38.353871935352764,L,38.51201882821063,0,Stagnant
secondary,Madagascar,2015,38.51201882821063,L,38.31159334584125,-0,Stagnant
secondary,Madagascar,2016,38.31159334584125,L,36.90051836724779,-1,Worsening
secondary,Madagascar,2017,36.90051836724779,L,36.526934523177566,-0,Stagnant
secondary,Madagascar,2018,36.526934523177566,L,34.59549850184631,-2,Worsening
secondary,Malawi,2014,40.211736625751776,L,40.77254165177324,1,Improving
secondary,Malawi,2015,40.77254165177324,L,39.175247121207754,-2,Worsening
secondary,Malawi,2016,39.175247121207754,L,39.89203345381531,1,Improving
secondary,Malawi,2017,39.89203345381531,L,40.28176241006039,0,Stagnant
secondary,Malawi,2018,40.28176241006039,L,37.08490796838079,-3,Worsening
secondary,Malaysia,2014,85.35153983554417,UM,84.93445518582905,-0,Stagnant
secondary,Malaysia,2015,84.93445518582905,UM,84.70847412260454,-0,Stagnant
secondary,Malaysia,2016,84.70847412260454,UM,85.44908074894995,1,Improving
secondary,Malaysia,2017,85.44908074894995,UM,81.99226108054592,-3,Worsening
secondary,Malaysia,2018,81.99226108054592,UM,83.74815589123556,2,Improving
secondary,Maldives,2018,85.27814197415246,UM,81.32686578565426,-4,Worsening
secondary,Mali,2014,44.01816704484142,L,41.72014333792388,-2,Worsening
secondary,Mali,2015,41.72014333792388,L,42.992977562040586,1,Improving
secondary,Mali,2016,42.992977562040586,L,41.52314307683015,-1,Worsening
secondary,Mali,2017,41.52314307683015,L,41.02727655862549,-0,Stagnant
secondary,Malta,2014,94.43333749843809,H,94.90858672169735,0,Stagnant
secondary,Malta,2015,94.90858672169735,H,95.8082237389712,1,Improving
secondary,Malta,2016,95.8082237389712,H,104.75412069200381,9,Improving
secondary,Malta,2017,104.75412069200381,H,107.26673603884842,3,Improving
secondary,Malta,2018,107.26673603884842,H,108.02918014343975,1,Improving
secondary,Marshall Islands,2015,66.36651253346312,UM,64.44053895723492,-2,Worsening
secondary,Mauritania,2014,30.71410183802708,LM,31.419348462284553,1,Improving
secondary,Mauritania,2015,31.419348462284553,LM,32.677185303112275,1,Improving
secondary,Mauritania,2016,32.677185303112275,LM,32.565543907559004,-0,Stagnant
secondary,Mauritania,2017,32.565543907559004,LM,36.83390944248605,4,Improving
secondary,Mauritania,2018,36.83390944248605,LM,39.40897083220862,3,Improving
secondary,Mauritius,2014,99.90385265419255,UM,97.36967236004921,-3,Worsening
secondary,Mauritius,2015,97.36967236004921,UM,97.54030058784316,0,Stagnant
secondary,Mauritius,2016,97.54030058784316,UM,95.72240731118379,-2,Worsening
secondary,Mauritius,2017,95.72240731118379,UM,95.09620388854798,-1,Worsening
secondary,Mauritius,2018,95.09620388854798,UM,97.12109999761284,2,Improving
secondary,Mexico,2014,97.34337754045085,UM,100.83273860913569,3,Improving
secondary,Mexico,2015,100.83273860913569,UM,102.40405961392185,2,Improving
secondary,Mexico,2016,102.40405961392185,UM,104.38502501973599,2,Improving
secondary,Mexico,2017,104.38502501973599,UM,105.10336333494048,1,Improving
secondary,Montenegro,2015,92.69518323323936,UM,90.5421081122883,-2,Worsening
secondary,Montenegro,2016,90.5421081122883,UM,89.92159680139939,-1,Worsening
secondary,Montenegro,2017,89.92159680139939,UM,89.87782221242561,-0,Stagnant
secondary,Montenegro,2018,89.87782221242561,UM,90.08803597441256,0,Stagnant
secondary,Morocco,2017,79.86487229461274,LM,80.22620040601505,0,Stagnant
secondary,Morocco,2018,80.22620040601505,LM,81.18558334389571,1,Improving
secondary,Mozambique,2014,33.37900012818369,L,33.56938963523264,0,Stagnant
secondary,Myanmar,2016,60.31561545190124,LM,64.28489790500058,4,Improving
secondary,Myanmar,2017,64.28489790500058,LM,68.43681627415644,4,Improving
secondary,Nepal,2014,66.87903164949886,L,67.8436873173921,1,Improving
secondary,Nepal,2015,67.8436873173921,L,70.77674868012936,3,Improving
secondary,Nepal,2016,70.77674868012936,L,74.07728912177346,3,Improving
secondary,Netherlands,2015,133.54585386323586,H,132.69165352255365,-1,Worsening
secondary,Netherlands,2016,132.69165352255365,H,135.57512135294257,3,Improving
secondary,Netherlands,2017,135.57512135294257,H,134.27942533670907,-1,Worsening
secondary,New Zealand,2014,115.38464120750677,H,114.7460872738574,-1,Worsening
secondary,New Zealand,2015,114.7460872738574,H,114.3596948914863,-0,Stagnant
secondary,New Zealand,2016,114.3596948914863,H,114.59003894800335,0,Stagnant
secondary,New Zealand,2017,114.59003894800335,H,114.63882641731075,0,Stagnant
secondary,Niger,2014,18.20435745324547,L,20.09321982993388,2,Improving
secondary,Niger,2015,20.09321982993388,L,23.12497462458892,3,Improving
secondary,Niger,2016,23.12497462458892,L,24.253754469055405,1,Improving
secondary,Nigeria,2014,45.624035188935174,LM,46.78199573071252,1,Improving
secondary,Nigeria,2015,46.78199573071252,LM,42.002536490298,-5,Worsening
secondary,North Macedonia,2014,80.56839404629402,UM,81.89321752954064,1,Improving
secondary,North Macedonia,2017,81.446884224999,UM,79.99045135323833,-1,Worsening
secondary,Norway,2014,112.7667057745282,H,114.64603771633901,2,Improving
secondary,Norway,2015,114.64603771633901,H,116.22798766786853,2,Improving
secondary,Norway,2016,116.22798766786853,H,116.87441729279126,1,Improving
secondary,Norway,2017,116.87441729279126,H,117.4500942308748,1,Improving
secondary,Oman,2015,103.29842045949616,H,107.5826821418264,4,Improving
secondary,Oman,2016,107.5826821418264,H,105.79082910079404,-2,Worsening
secondary,Oman,2017,105.79082910079404,H,106.66599333400666,1,Improving
secondary,Oman,2018,106.66599333400666,H,107.09076681932244,0,Stagnant
secondary,Pakistan,2014,37.32048781108803,LM,39.603647980762425,2,Improving
secondary,Pakistan,2015,39.603647980762425,LM,40.95976781613874,1,Improving
secondary,Pakistan,2016,40.95976781613874,LM,40.4015907481759,-1,Worsening
secondary,Pakistan,2017,40.4015907481759,LM,42.674662905089036,2,Improving
secondary,Pakistan,2018,42.674662905089036,LM,43.818828460191604,1,Improving
secondary,Panama,2014,75.07704753833116,UM,75.83184373182866,1,Improving
secondary,Panama,2015,75.83184373182866,UM,81.93289292334015,6,Improving
secondary,Panama,2016,81.93289292334015,UM,76.13717815712533,-6,Worsening
secondary,Peru,2014,97.02094842592565,UM,97.59812747700384,1,Improving
secondary,Peru,2015,97.59812747700384,UM,101.96286658826361,4,Improving
secondary,Peru,2016,101.96286658826361,UM,104.69384567911946,3,Improving
secondary,Peru,2017,104.69384567911946,UM,106.44540867393005,2,Improving
secondary,Peru,2018,106.44540867393005,UM,108.83380032159604,2,Improving
secondary,Philippines,2014,86.96585726130604,LM,87.85105652875636,1,Improving
secondary,Philippines,2015,87.85105652875636,LM,88.45581478219641,1,Improving
secondary,Philippines,2016,88.45581478219641,LM,86.16290653597135,-2,Worsening
secondary,Philippines,2017,86.16290653597135,LM,84.0453859599301,-2,Worsening
secondary,Philippines,2018,84.0453859599301,LM,89.76526582252845,6,Improving
secondary,Poland,2014,106.90470244583199,H,107.7431233775568,1,Improving
secondary,Poland,2015,107.7431233775568,H,108.60433398197988,1,Improving
secondary,Poland,2016,108.60433398197988,H,109.93363210680963,1,Improving
secondary,Poland,2017,109.93363210680963,H,111.97019748216557,2,Improving
secondary,Portugal,2014,116.08109944876539,H,118.7691824244754,3,Improving
secondary,Portugal,2015,118.7691824244754,H,118.02483591655626,-1,Worsening
secondary,Portugal,2016,118.02483591655626,H,119.91319271404366,2,Improving
secondary,Portugal,2017,119.91319271404366,H,120.83398311051883,1,Improving
secondary,Qatar,2014,83.86833772586793,H,91.85425116779761,8,Improving
secondary,Qatar,2015,91.85425116779761,H,93.91709566914818,2,Improving
secondary,Qatar,2016,93.91709566914818,H,86.66784419604183,-7,Worsening
secondary,Qatar,2017,86.66784419604183,H,85.94503009039104,-1,Worsening
secondary,Qatar,2018,85.94503009039104,H,93.63078665847647,8,Improving
secondary,Romania,2014,94.41653343502941,UM,92.92757290512228,-1,Worsening
secondary,Romania,2015,92.92757290512228,UM,91.14482171203842,-2,Worsening
secondary,Romania,2016,91.14482171203842,UM,91.25938901975171,0,Stagnant
secondary,Romania,2017,91.25938901975171,UM,89.069096991642,-2,Worsening
secondary,Russian Federation,2014,98.81610305733354,H,102.17962498247033,3,Improving
secondary,Russian Federation,2015,102.17962498247033,UM,102.39669835463596,0,Stagnant
secondary,Russian Federation,2016,102.39669835463596,UM,103.3848093306847,1,Improving
secondary,Russian Federation,2017,103.3848093306847,UM,103.76311335414661,0,Stagnant
secondary,Rwanda,2014,40.091277177086326,L,37.85200576207893,-2,Worsening
secondary,Rwanda,2015,37.85200576207893,L,37.27188776832615,-1,Worsening
secondary,Rwanda,2016,37.27188776832615,L,38.882648570663065,2,Improving
secondary,Rwanda,2017,38.882648570663065,L,40.896055922577155,2,Improving
secondary,Rwanda,2018,40.896055922577155,L,44.3190396484038,3,Improving
secondary,Samoa,2014,93.86634334212967,LM,94.03805802763911,0,Stagnant
secondary,Samoa,2015,94.03805802763911,LM,93.25814446320176,-1,Worsening
secondary,San Marino,2018,67.85714285714286,H,67.96589524969549,0,Stagnant
secondary,Saudi Arabia,2015,116.46227469200876,H,112.33911799465075,-4,Worsening
secondary,Saudi Arabia,2016,112.33911799465075,H,107.6940141288035,-5,Worsening
secondary,Saudi Arabia,2017,107.6940141288035,H,110.08627672086837,2,Improving
secondary,Saudi Arabia,2018,110.08627672086837,H,111.79480211306803,2,Improving
secondary,Senegal,2014,50.25535065785215,LM,50.935547860663696,1,Improving
secondary,Serbia,2014,94.3444092954091,UM,96.66960690986262,2,Improving
secondary,Serbia,2015,96.66960690986262,UM,96.23473116439263,-0,Stagnant
secondary,Serbia,2016,96.23473116439263,UM,95.49508630677272,-1,Worsening
secondary,Serbia,2017,95.49508630677272,UM,95.08724392514878,-0,Stagnant
secondary,Serbia,2018,95.08724392514878,UM,94.4721876300927,-1,Worsening
secondary,Seychelles,2014,79.15805504187969,H,81.44068730036348,2,Improving
secondary,Seychelles,2015,81.44068730036348,H,82.23108452420517,1,Improving
secondary,Seychelles,2016,82.23108452420517,H,81.27621991609627,-1,Worsening
secondary,Seychelles,2017,81.27621991609627,H,81.4479143917886,0,Stagnant
secondary,Seychelles,2018,81.4479143917886,H,78.61128997638978,-3,Worsening
secondary,Sierra Leone,2015,39.057583249015124,L,41.42994483095988,2,Improving
secondary,Sierra Leone,2016,41.42994483095988,L,41.79632296988803,0,Stagnant
secondary,Singapore,2016,107.8590084614181,H,107.57459687547093,-0,Stagnant
secondary,Singapore,2017,107.57459687547093,H,105.8442960178789,-2,Worsening
secondary,Slovenia,2014,110.48546053683002,H,110.32408619707029,-0,Stagnant
secondary,Slovenia,2015,110.32408619707029,H,115.93011305241521,6,Improving
secondary,Slovenia,2016,115.93011305241521,H,115.60043139155036,-0,Stagnant
secondary,Slovenia,2017,115.60043139155036,H,114.48920941751884,-1,Worsening
secondary,South Africa,2014,107.804118091604,UM,109.44407830838368,2,Improving
secondary,South Africa,2015,109.44407830838368,UM,107.17694938975634,-2,Worsening
secondary,South Africa,2016,107.17694938975634,UM,104.69797823221731,-2,Worsening
secondary,South Africa,2017,104.69797823221731,UM,100.51117116972354,-4,Worsening
secondary,Spain,2014,123.37487318938452,H,124.96066134205547,2,Improving
secondary,Spain,2015,124.96066134205547,H,126.19046355648003,1,Improving
secondary,Spain,2016,126.19046355648003,H,126.00450378239078,-0,Stagnant
secondary,Spain,2017,126.00450378239078,H,126.17914826513771,0,Stagnant
secondary,Sri Lanka,2016,97.62885456519868,LM,98.02663232148277,0,Stagnant
secondary,Sri Lanka,2017,98.02663232148277,LM,100.33521513315735,2,Improving
secondary,Sudan,2014,44.85091132463294,LM,45.623714855741554,1,Improving
